"","Beds","FBaths","Garage_Spaces","HBaths","DOM","Housing_Older_Persons_Act","Membership_Purch_Rqd","Pets_Allowed","Sale_Price","SqFt_Liv_Area","Style","Waterfront_Property","Year_Built","Zip_Code","Assoc_Fee_Paid","fecha","Marble","Vinyl","Clay","Terrazzo","Parquet","Tile","Ceramic","Carpeted","Wood","None","Street_Parking","One_Space","Two_Or_More_Spaces","Valet_Parking","No_Leasing","Ok_To_Lease","No_Lease_Onest_Year_Owned","No_Restrictions","Tax_Informationcat","Waterfront","East_Of_Us_One","West_Of_Us_One","On_Golf_Course","Penthouse","Corner_Unit","Direct_Ocean","Intracoastal_View","Golf_View","Canal","Ocean_View"
"6592",3,2,1,"0",62,"No HOPA","0","Yes",425000,2189,"T52-Townhouse Condo","No","2007",33062,3000,"11","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6593",3,2,1,"1",95,"No HOPA","0","Yes",234000,1465,"T52-Townhouse Condo","No","2005",33065,3180,"2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6594",3,2,1,"1",31,"No HOPA","0","Yes",233000,1465,"T52-Townhouse Condo","Yes","2005",33065,3180,"11","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","1","0","0","1","0","0","0","1","0"
"6595",2,2,2,"1",17,"No HOPA","0","Yes",213000,1067,"T52-Townhouse Condo","No","2005",33027,4260,"1","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6596",3,2,0,"1",245,"Unverified","0","Yes",237500,1251,"T52-Townhouse Condo","No","2005",33027,4200,"9","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"6597",3,2,0,"1",4,"No HOPA","0","No",250000,1251,"C42-Condo 5+ Stories","No","2005",33027,0,"2","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"6598",2,2,2,"1",87,"No HOPA","0","Yes",208000,1067,"T52-Townhouse Condo","No","2005",33027,4500,"10","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"6599",3,2,0,"0",56,"Unverified","0","Yes",302000,1711,"C41-Condo 1-4 Stories","No","1991",33027,6660,"4","0","1","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0"
"6600",3,2,0,"0",55,"No HOPA","0","Yes",255000,1239,"T52-Townhouse Condo","No","1991",33027,6480,"12","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","0","0"
"6601",3,2,1,"1",21,"No HOPA","0","Yes",425000,1898,"T51-Townhouse Fee Simple","No","2001",33315,0,"5","0","0","0","0","0","1","0","1","0","0","1","0","1","0","0","1","0","1","0","0","0","1","0","0","1","0","0","0","0","0"
"6602",3,2,2,"1",109,"No HOPA","0","Yes",415000,2512,"T51-Townhouse Fee Simple","No","2006",33315,0,"8","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"6603",3,2,2,"1",68,"No HOPA","0","Yes",8e+05,2348,"T51-Townhouse Fee Simple","Yes","2007",33315,0,"3","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0"
"6604",2,2,1,"0",41,"No HOPA","0","Yes",280000,0,"C42-Condo 5+ Stories","No","2005",33308,5520,"1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6605",3,2,1,"0",4,"No HOPA","0","Yes",333000,1557,"C41-Condo 1-4 Stories","No","2005",33308,7752,"2","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"6606",2,1,0,"0",215,"No HOPA","0","No",163900,800,"C41-Condo 1-4 Stories","Yes","1961",33308,0,"11","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0"
"6607",4,4,2,"0",199,"No HOPA","0","Yes",1400000,3559,"T51-Townhouse Fee Simple","Yes","1996",33301,6000,"8","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"6608",2,2,0,"1",24,"No HOPA","0","Yes",178000,1302,"T51-Townhouse Fee Simple","No","1981",33068,0,"3","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6609",3,2,0,"0",67,"No HOPA","0","Yes",189900,1422,"T51-Townhouse Fee Simple","No","1987",33068,3660,"11","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6610",2,2,2,"0",51,"No HOPA","0","Yes",279500,1173,"C41-Condo 1-4 Stories","No","2006",33308,5844,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"6611",2,1,1,"0",105,"No HOPA","0","Yes",273000,1132,"C42-Condo 5+ Stories","No","2005",33308,5640,"2","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6612",2,2,1,"0",129,"No HOPA","0","Yes",282000,0,"C42-Condo 5+ Stories","No","2005",33308,5580,"1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6613",2,1,0,"1",29,"Unverified","0","No",160000,988,"C41-Condo 1-4 Stories","No","1972",33311,4260,"2","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6614",1,1,0,"0",2773,"No HOPA","0","No",3e+05,730,"C42-Condo 5+ Stories","Yes","1964",33306,0,"7","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","0","0","0","0","1","0","0","0"
"6615",2,2,0,"0",5,"Verified","0","No",183900,1114,"C41-Condo 1-4 Stories","Yes","1974",33322,3924,"5","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","1","0","0","0","0","0"
"6616",2,2,0,"0",13,"Verified","0","Yes",180000,1114,"V53-Villa Fee Simple","Yes","1973",33322,3576,"5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6617",3,2,1,"1",37,"No HOPA","0","Yes",252000,1482,"T51-Townhouse Fee Simple","No","1996",33068,2820,"3","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6618",2,2,1,"0",4,"No HOPA","0","Yes",210500,1186,"V53-Villa Fee Simple","No","1999",33064,2988,"5","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6619",2,2,1,"0",0,"No HOPA","0","Yes",225000,1186,"V53-Villa Fee Simple","No","1997",33064,2988,"5","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6620",2,2,1,"1",5,"No HOPA","0","Yes",243000,1304,"T52-Townhouse Condo","No","1997",33064,3000,"2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6621",2,2,1,"0",9,"No HOPA","0","No",465000,12,"C42-Condo 5+ Stories","Yes","1969",33062,5400,"2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","0","0","1"
"6622",2,2,0,"0",33,"No HOPA","0","No",335000,1,"C42-Condo 5+ Stories","Yes","1969",33062,5040,"2","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0"
"6623",2,2,1,"0",35,"No HOPA","0","No",335000,12,"C42-Condo 5+ Stories","Yes","1969",33062,5040,"12","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","1","1","0","0","0","0","0","1","0","0","0"
"6624",2,1,0,"0",2,"No HOPA","0","Yes",195000,760,"C42-Condo 5+ Stories","No","1966",33308,5760,"6","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"6625",3,2,0,"1",128,"No HOPA","0","Yes",154066,1289,"T51-Townhouse Fee Simple","No","1984",33068,1500,"1","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6626",3,2,0,"1",1,"No HOPA","0","Yes",230000,1403,"T51-Townhouse Fee Simple","No","1988",33068,1500,"5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"6627",2,2,0,"0",26,"No HOPA","0","No",370000,1,"C42-Condo 5+ Stories","Yes","1969",33062,5100,"1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","0","0","0","1","0","0","1"
"6628",4,2,2,"1",19,"No HOPA","0","Yes",520000,2175,"C41-Condo 1-4 Stories","No","2002",33332,3975,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"6629",1,1,0,"0",99,"No HOPA","0","No",190000,647,"C42-Condo 5+ Stories","No","1968",33316,4200,"10","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0"
"6630",2,1,0,"0",71,"No HOPA","0","No",239000,0,"C42-Condo 5+ Stories","No","1973",33301,1050,"2","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","1","1","1","0","0","0","0","0","0","1","0","0","0"
"6631",1,1,0,"1",46,"Unverified","0","No",169000,715,"C42-Condo 5+ Stories","Yes","1966",33062,2616,"3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0"
"6632",1,1,0,"1",37,"No HOPA","0","No",193000,0,"C41-Condo 1-4 Stories","No","1966",33062,2760,"5","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6633",1,1,0,"0",21,"No HOPA","0","Yes",256000,640,"C42-Condo 5+ Stories","No","1969",33304,0,"6","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
"6634",2,2,0,"0",42,"No HOPA","0","No",330000,145,"C42-Condo 5+ Stories","No","1970",33308,7200,"1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","0","0","1"
"6635",1,1,0,"0",27,"No HOPA","0","No",160000,691,"C42-Condo 5+ Stories","No","1970",33304,4416,"4","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0"
"6636",2,2,0,"0",127,"No HOPA","0","No",368500,125,"C42-Condo 5+ Stories","Yes","1968",33062,6120,"1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","1","0","1","1","1","0","0","0","1","1","0","0","0","0"
"6637",1,1,0,"0",29,"No HOPA","0","No",185000,620,"C41-Condo 1-4 Stories","Yes","1960",33306,2463,"2","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","0","1","0"
"6638",3,2,1,"1",333,"No HOPA","0","Yes",975000,2086,"C42-Condo 5+ Stories","Yes","1997",33308,19164,"2","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","0","0","0","0","1","1","0","0","0"
"6639",3,3,2,"0",20,"No HOPA","0","Yes",2500000,26,"C42-Condo 5+ Stories","Yes","1998",33308,16119,"1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","0","0","0","1","0","0","0","1"
"6640",2,2,0,"0",226,"Unverified","0","Yes",185000,0,"C41-Condo 1-4 Stories","No","1973",33064,3870,"7","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6641",3,2,2,"1",10,"No HOPA","0","Yes",765000,286,"T51-Townhouse Fee Simple","No","2000",33064,5532,"4","0","0","0","0","0","1","1","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6642",2,2,0,"0",7,"No HOPA","0","Yes",160000,984,"C41-Condo 1-4 Stories","Yes","1970",33064,4044,"1","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"6643",3,2,2,"1",99,"No HOPA","0","Yes",315000,1857,"T51-Townhouse Fee Simple","No","1994",33064,3396,"1","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6644",3,2,2,"1",38,"No HOPA","0","Yes",325000,1774,"T51-Townhouse Fee Simple","No","1995",33064,3396,"11","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"6645",2,2,1,"0",0,"No HOPA","0","Yes",2e+05,125,"V53-Villa Fee Simple","No","1980",33064,3408,"2","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6646",2,2,1,"0",2,"No HOPA","0","Yes",216000,125,"V53-Villa Fee Simple","No","1984",33064,2850,"3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6647",2,2,1,"0",8,"No HOPA","0","Yes",227500,125,"V53-Villa Fee Simple","No","1980",33064,2850,"2","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6648",2,2,0,"0",304,"No HOPA","0","No",222500,1164,"C41-Condo 1-4 Stories","Yes","1966",33009,0,"5","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","1","0","0","1","1","1","0","0","0","1","0","0","0","0","0"
"6649",2,2,0,"0",7,"No HOPA","0","Yes",232000,1136,"V53-Villa Fee Simple","No","1978",33309,1032,"2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6650",2,2,1,"0",467,"No HOPA","0","Yes",195000,1065,"C42-Condo 5+ Stories","No","2007",33020,5544,"2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6651",2,2,1,"0",460,"No HOPA","0","Yes",210000,1448,"C42-Condo 5+ Stories","No","2007",33020,7500,"2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6652",1,1,1,"0",12,"No HOPA","0","Yes",210000,1033,"C42-Condo 5+ Stories","No","2007",33020,5124,"4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"6653",2,2,1,"0",104,"No HOPA","0","No",212000,1076,"C42-Condo 5+ Stories","No","2007",33020,5424,"9","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"6654",2,2,0,"0",90,"No HOPA","0","Yes",225000,1012,"T52-Townhouse Condo","No","1981",33309,4740,"3","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6655",2,2,0,"0",16,"No HOPA","0","Yes",240000,115,"T52-Townhouse Condo","No","1982",33309,4620,"2","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6656",2,2,1,"0",162,"Verified","0","Yes",207000,1416,"V53-Villa Fee Simple","No","1995",33321,5736,"12","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"6657",2,2,1,"0",210,"Verified","0","Yes",218000,158,"V53-Villa Fee Simple","No","1997",33321,5736,"7","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6658",2,2,1,"0",7,"Verified","0","Yes",215000,1692,"V53-Villa Fee Simple","No","1997",33321,3960,"3","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6659",3,2,1,"0",42,"Verified","0","Yes",260000,1893,"V53-Villa Fee Simple","No","1995",33321,5856,"2","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6660",2,2,0,"0",4,"No HOPA","0","Yes",220000,1272,"T51-Townhouse Fee Simple","No","1980",33324,2700,"5","0","0","0","0","0","1","1","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6661",2,1,0,"0",6,"No HOPA","0","Yes",155000,760,"C41-Condo 1-4 Stories","No","1974",33009,2766,"2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"6663",2,2,0,"1",9,"No HOPA","0","Yes",171500,129,"T52-Townhouse Condo","Yes","1984",33065,4200,"2","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"6664",2,2,0,"0",158,"Verified","0","Yes",175000,1156,"C41-Condo 1-4 Stories","Yes","1980",33066,5664,"11","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"6665",3,3,2,"0",35,"No HOPA","0","Yes",1110000,2599,"C42-Condo 5+ Stories","Yes","2007",33062,18480,"6","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","1","1","1","0","0","1"
"6666",3,3,2,"1",5,"No HOPA","0","Yes",1250000,252,"C42-Condo 5+ Stories","Yes","2007",33062,15300,"1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0"
"6667",3,2,0,"1",5,"No HOPA","0","Yes",255000,0,"T52-Townhouse Condo","No","2006",33321,2292,"1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6668",3,2,1,"1",34,"No HOPA","0","Yes",277000,1446,"T51-Townhouse Fee Simple","Yes","2006",33321,2376,"3","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6669",2,2,1,"1",48,"No HOPA","0","No",240400,1155,"T51-Townhouse Fee Simple","Yes","2006",33321,2376,"4","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"6670",2,2,1,"1",7,"No HOPA","0","Yes",245000,123,"T51-Townhouse Fee Simple","Yes","2007",33321,0,"2","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0"
"6671",3,2,0,"1",9,"No HOPA","0","Yes",261000,1418,"T51-Townhouse Fee Simple","No","2007",33321,2376,"6","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"6672",3,2,0,"1",5,"No HOPA","0","Yes",260000,1418,"T51-Townhouse Fee Simple","Yes","2006",33321,0,"4","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
"6673",2,2,1,"0",4,"No HOPA","0","Yes",249000,1274,"V53-Villa Fee Simple","Yes","1994",33321,2400,"1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","1","0"
"6674",3,3,2,"0",97,"No HOPA","0","Yes",375000,2452,"T51-Townhouse Fee Simple","Yes","2004",33328,1764,"9","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6675",3,3,2,"1",5,"No HOPA","0","Nc",417180,2452,"T51-Townhouse Fee Simple","Yes","2003",33328,1788,"5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6676",4,3,2,"1",23,"No HOPA","0","Yes",389000,2452,"T51-Townhouse Fee Simple","No","2005",33328,1764,"4","0","0","0","0","0","1","0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"6677",3,3,2,"1",3,"No HOPA","0","Yes",415000,2452,"T51-Townhouse Fee Simple","No","2005",33328,1125,"1","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"6678",3,3,2,"1",35,"No HOPA","0","Yes",425000,2452,"T51-Townhouse Fee Simple","Yes","2003",33328,1764,"5","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6679",3,2,1,"1",47,"No HOPA","0","Yes",285000,142,"T51-Townhouse Fee Simple","No","2016",33064,960,"4","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"6680",3,2,1,"1",48,"No HOPA","0","No",295000,1593,"T51-Townhouse Fee Simple","No","2016",33064,960,"1","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"6681",1,1,1,"0",102,"No HOPA","0","No",330000,638,"C42-Condo 5+ Stories","Yes","1967",33019,4896,"10","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","1","1","1","0","0","0","0","1","0","0","0","1"
"6682",2,2,0,"0",27,"No HOPA","0","Yes",250000,1003,"V53-Villa Fee Simple","No","1972",33326,3660,"5","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6683",2,2,0,"0",13,"No HOPA","0","Yes",175000,980,"C41-Condo 1-4 Stories","No","1972",33326,3780,"1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"6684",3,2,0,"0",23,"No HOPA","0","Yes",265000,184,"C41-Condo 1-4 Stories","Yes","1974",33324,3432,"1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
